북구 동천동 부영e그린타운 209호요.	AD_ADDRESS-B AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I
570동 612호요.	AD_DETAIL-B AD_DETAIL-I
○현대백화점 목동점 지하1층 언더라이즈(5호선 오목교역)	AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I
데시앙아파트 835동5694호입니다.	AD_DETAIL-B AD_DETAIL-I
네 확인해 주셔서 감사합니다. 지금 그러면 반품 접수 도움 드릴 텐데 회수는 광주 광역시 남구 독산3동 이하 주소 확인 부탁 드리겠습니다.	O O O O O O O O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I O O O O O
이천시 완산구 휘경1동 다음주소가 어떻게되십니까?	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O
삼성역에 브루클린이 생겼다기에 택시타고 달려가서 머겅ㅋ두번머겅ㅋ 했음	AD_DETAIL-B AD_DETAIL-I O O O O O
청주대학교 석우문화체육관 1899-0042 (공연관련문의)	AD_DETAIL-B AD_DETAIL-I O O
서울 노원구 동일로227길 47 온누리유치원 4층	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-B AD_DETAIL-B AD_DETAIL-B
네, 확인해 주셔서 감사합니다. 회수는 경기 시흥시 신북읍 천전리 이하 주소 말씀 부탁드립니다.	O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I O O O O
확인 감사합니다. 회수할 주소지는 배송받으셨던 서울 광진구 충장로3길 56 맞습니까?	O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I O
중랑구 면목4동 368요.	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I
655동4775호 입니다.	AD_DETAIL-B O
경기도 군포시 산본동 92-4 3층	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B
경기도 고양시 일산서구 중앙로 1559 씨티타워	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B
아 울산 광역시 중구 태평로 155번길 64번지요.	O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I
호반베르디움아파트 298동9340호입니다.	AD_DETAIL-B AD_DETAIL-I
1619동 645호 입니다.	AD_DETAIL-B AD_DETAIL-I O
741 다시 33 성호샤인힐즈아파트 505호요.	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I
동해면 장기2길 입니다.	AD_DETAIL-B AD_DETAIL-I O
지동역이시면 2번 출구에 지동역지점이 있습니다.	AD_DETAIL-B AD_DETAIL-I O AD_DETAIL-I O
서울특별시 관악구 관악로 168 대우디오슈페리움2단지 203호	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I
서울특별시 강서구 화곡로 398 홈플러스강서점	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B
경기도 부천시 부일로449번길 12 구구빌딩 4층	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I
580동 1277호 입니다.	AD_DETAIL-B AD_DETAIL-I O
네 확인해 주셔서 감사합니다. 반품하실 주소는 배송받으셨던 경남 김해시 미양면 이하 주소 확인 부탁 드립니다.	O O O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O O O O
고객님 주소가 오산시 마포구 행당2동 다음 주소는 무엇인가요?	O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O O
영천시 동래구 상망동 다음주소가 어떻게되십니까?	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O
장평로 6길 4161호요.	AD_ADDRESS-B AD_ADDRESS-I AD_DETAIL-B
인천광역시 강화군 강화읍 화성길50번길 43 남산유스호스텔	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B
상주시 중구 미산동 다음주소가 어떻게되십니까?	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O
부산시 금정구 부산대학로 10	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I
강원도 속초시 관광로408번길 42 스테이 오롯이	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I
청주시 북구 약사동 다음주소가 어떻게되십니까?	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O
서울특별시 중구 충무로1가 24-14 서양빌딩4층	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B
아이파크아파트 184동7582호입니다.	AD_DETAIL-B AD_DETAIL-I
주소 : 경기도 부천시 원미구 심곡동 385번지, 피노키오상가 123호	O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I
충청남도 서천군 종천면 지석리 9번지.	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I
관악구 미성동 1717 553호요.	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B
고객님 주소가 광주광역시 일곡동 다음주소가 어떻게되십니까?	O O AD_ADDRESS-B AD_ADDRESS-I O O
호반베르디움아파트 581동8031호입니다.	AD_DETAIL-B AD_DETAIL-I
경산시 압량면 가일길 205호입니다.	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B
하늘채아파트 744동2841호입니다.	AD_DETAIL-B AD_DETAIL-I
515동 3616호요.	AD_DETAIL-B AD_DETAIL-I
474동 2800호요.	AD_DETAIL-B AD_DETAIL-I
주소 : 서울 중구 명동8나길 47	O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I
충남 천안시 동남구 안서동 142-1	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I
133동 1751호요.	AD_DETAIL-B AD_DETAIL-I
장소 : 서울 강서구 등촌동 73-1, 3층 썬프리모 , 가양역 9번 출구	O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I O O O O
네, 수거할 주소가 배송 받으셨던 대구 북구 대명11동 산 360 해성빌딩 맞습니까?	O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B O
경기도 파주시 광탄면 보광로 787 카페787	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B
경기도 파주시 탄현면 헤이리마을길 37-17	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I
서울특별시 마포구 와우산로29길 14-8 2층	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B
예, 수거될 주소가 경기도 화성시 처인구 중부대로 1576번길로 나오는데 맞습니까?	O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I O O
우면동 312 다시 28.	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I
OO동 동문굿모닝힐아파트앞이요.	O AD_DETAIL-B
- 매장주소 : 인천 미추홀구 매소홀로 618	O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I
네비주소 : 용강동 472-4 !!!	O O AD_ADDRESS-B AD_ADDRESS-I O
신세계백화점 의정부점 1층 발레주차장입구 031-3531-3070	AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I O O
247동1819호입니다.	AD_DETAIL-B
용호동오찬유사회 29일(수) 13시 해월정삼계탕-이전 새집 (611-1911) 참석요망 배수태유사	AD_ADDRESS-B O O O O O O O
전라남도 함평군 함평읍 곤재로 27 함평엑스포공원	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B
배송 받으셨던 주소 강원 강릉시 만부로 6번 길 이하 주소 확인 부탁 드립니다.	O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I O O O O O
시흥동오피스 547동 4864호요.	AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I
양재동 완산터널 근방이에요	AD_ADDRESS-B AD_DETAIL-B O
890호요.	AD_DETAIL-B
배송 받으신 주소가 강원도 춘천시 중리동으로 확인되는데 맞습니까?	O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O
서울특별시 노량진1동 강변유원아파트 정문 이예요.	AD_ADDRESS-B AD_ADDRESS-I AD_DETAIL-B O O
코엑스 카카오프렌즈샵에 다녀왔어요!	AD_DETAIL-B AD_DETAIL-I O
확인해 주셔서 감사합니다. 수거할 주소는 배송 받으셨던 경남 창원시 원미구 이하 주소 확인 부탁드립니다.	O O O O O O O AD_ADDRESS-B AD_ADDRESS-I O O O O O
광주광역시 남구 월산로 151 1층 onoff coffee	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I
나주 레스토랑 영산나루	AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I
물어보시는 분들이 많아서..! 여기는 구좌읍 송당리산164-4 입니다:) 네비찍고 슝슝 다녀오세요	O O O O AD_ADDRESS-B AD_ADDRESS-I O O O O
네, 확인 감사합니다. 수거할 주소지는 배송 받으셨던 경기 남양주시 곤지암읍 하열미길	O O O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I
스위첸아파트 528동5813호입니다.	AD_DETAIL-B AD_DETAIL-I
회수는 부산 해운대구 망포동 이하 주소 확인 부탁 드립니다.	O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O O O O
989호.	AD_DETAIL-B
고객님 주소가 광주시 상당구 천호2동 다음 주소는 무엇인가요?	O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O O
스위첸아파트 469동8187호입니다.	AD_DETAIL-B AD_DETAIL-I
363동 4574호요.	AD_DETAIL-B AD_DETAIL-I
고객님 주소가 서울특별시 도봉구 도봉2동 다음 무엇인가요?	O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O
먼저 양재역 고기집 육갑식당의 위치는	O AD_DETAIL-B O AD_DETAIL-I O
위치 : 서울 서초구 강남대로 305 (현대렉시온) 514호 전화 : 010-2388-809	O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I O O O
아 네 확인해 주셔서 감사합니다. 그러면 택배 기사가 방문해서 수거할 예정인데요 네 배송 받으셨던 서울 강서구 중부대로 에서 진행을 해드리면 될까요?	O O O O O O O O O O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O O O
오복손두부 라는 식당에 들렀다.	AD_DETAIL-B O O O
220동2275호입니다.	AD_DETAIL-B
네 스위첸아파트 873동3457호 입니다	O AD_DETAIL-B AD_DETAIL-B O
센텀시티 2층 컨시어지데스크 032-6278-6466	AD_DETAIL-B AD_DETAIL-I O O
회수할 주소는 전남 경주시 건천읍 모량서당길 맞습니까?	O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I O
2701동 3644호요.	AD_DETAIL-B AD_DETAIL-I
종각 4거리 H건물 10층에 있습니다	AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I O
책향기로423 쓰고 가시면	AD_ADDRESS-B O O
43번지 1층 입니다.	AD_DETAIL-B AD_DETAIL-I O
한화포레나아파트 200동1111호입니다.	AD_DETAIL-B AD_DETAIL-I
고객님 주소가 진주시 수지구 철산1동 다음 무엇인가요?	O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O
120다시 49 3동 305호요.	AD_ADDRESS-B AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I
하늘채아파트 679동 1745호 입니다.	AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I O
네, 회수할 주소지가 서울 관악구 진동면 소칠길 8 맞습니까?	O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I O
중랑동 1773호입니다.	AD_DETAIL-B AD_DETAIL-B
서울시가 21일(금) 부터 오는 23(일)까지 4일간 상암동 DMC에 위치한 KGIT 4층 시네마홀에서	O O O O O O AD_DETAIL-B AD_DETAIL-I O AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I
서울특별시 중랑구 상봉로 118 이마트상봉점	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B
12동307호 입니다.	AD_DETAIL-B O
네 상품 회수지는 충남 아산시 정안면 이하 주소 말씀해주시겠습니까?	O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O O
600동 402호요.	AD_DETAIL-B AD_DETAIL-I
현재 주소지가 부산광역시 남구 정서진8로 그뒤 나머지주소가 어떻게 되시요	O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O O O
송파구 거여1동 349-13 입니다.	AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I O
여기 오산역 2번 출구에 있는 오산지점 ATM기입니다.	O AD_DETAIL-B AD_DETAIL-I O O AD_DETAIL-I O
네 회수는 서울 성북구 삼성동 이하 주소 확인 부탁 드립니다.	O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O O O O
과천시 성북구 중계2.3동 다음주소가 어떻게되시죠?	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O
부산광역시 중구 내손1동 새벽시장로 푸르지오아파트 246동5720호 입니다	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I O
네, 회수할 주소가 배송 받으셨던 경기도 김포시 마산합포구 교방남1길 맞습니까?	O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I O
1500동1587호입니다.	AD_DETAIL-B
e편한세상아파트 897동8865호입니다.	AD_DETAIL-B AD_DETAIL-I
지번 기산리 570-1	O AD_ADDRESS-B AD_ADDRESS-I
수거하러 갈 주소가 경북 고창군 공음면 나머지 주소 말씀 부탁 드립니다.	O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O O O O
분평동 벨롱에 도착!	AD_ADDRESS-B AD_DETAIL-B O
강원도 강릉시 산양큰길23번길입니다.	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I
전라남도 담양군 담양읍 메타프로방스2길 6-17 201동 101호	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I
◎주소 : 충청북도 제천시 청풍면 청풍호로 2048	O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I
장소 : 용호2동 오가네돼지국밥 (010-7416-2332, 용호2동 529-22 수구리보리밥 앞)	O O AD_ADDRESS-B AD_DETAIL-B O AD_ADDRESS-B AD_ADDRESS-I AD_DETAIL-B O
네, 저희 은행 와룡로지점 직원이 맞습니다.	O O O AD_DETAIL-B O O
705동1803호 입니다.	AD_DETAIL-B O
(서울 노원구 상계동 652-2)	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I
여수 돌게장 백반, 거북이 식당	AD_DETAIL-B O O AD_DETAIL-I AD_DETAIL-I
주 소 : 부산광역시 남구 분포로 113 218-1703	O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I O
주소 : 경북 경주시 보문로 123-16	O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I
인천광역시 남동구 에코중앙로 48번길입니다.	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I
중산마을6단지아파트아파트 111동 1953호요.	AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I
종로 5가에 있습니다	AD_DETAIL-B AD_DETAIL-I O
목동신시가지아파트 1448동 1272호입니다.	AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I
네, 확인해 주셔서 감사합니다. 회수는 경기 부천시 황성동 맞습니까?	O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O
함덕해수욕장 코업제주비치 호텔	AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I
동부이촌동 카페C의 크레이프 케이크도	AD_ADDRESS-B AD_DETAIL-B O O
여의도 메리어트호텔 1층에 있어요- 트리로 예쁘게 장식된 입구부터 마음에 쏙 들었던 공간입니당 ♡	AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I O O O O O O O O O O
동천동입니다.	AD_ADDRESS-B
광주광역시 남구 군분로52번길 4 1층	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-I
경기도 수원시 영통구 광교중앙로248번길 7-2 B동 701, 702호 원희캐슬 광교	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I
대우 빌딩 4층 405호 입니다.	AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I O
일산 장항동 라페스타E동에	AD_ADDRESS-B AD_ADDRESS-I AD_DETAIL-B
151동 3155호요.	AD_DETAIL-B AD_DETAIL-I
서울특별시 관악구 신림로 330 PODO Mall	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-I AD_DETAIL-I
청송마을현대2단지아파트 아파트 311동	AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I
기다려 주셔서 감사합니다. 회수는 경기 성남시 분당구 동탄지성로 이하 주소 확인 부탁 드립니다.	O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I O O O O O
고객님 주소가 경주시안강동 다음 어떻게되시죠?	O O AD_ADDRESS-B O O
전라북도 남원시 함파우길 65-14	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I
경기 수원시 팔달구 인계동 1125-2 벽산그랜드코아 409호	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-I AD_DETAIL-I
고객님 반품 진행하겠습니다. 배송 받으신 주소가 서울 양천구 목동로 월평2길 이하 주소 말씀 부탁 드립니다.	O O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I O O O O O
영주시 완산구 하서동 다음주소가 어떻게되십니까?	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O
451호.	AD_DETAIL-B
서울시 영등포구 대림로27길 3 (대림3동 710-9)	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I
경기도 안산시 단원구 동산로 268	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I
신설3길 장림협성르네상스타운아파트 2005호 입니다.	AD_ADDRESS-B AD_DETAIL-B AD_DETAIL-I O
서광해인로즈빌아파트 515동 241호요.	AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I
343동1261호입니다.	AD_DETAIL-B
충청남도 서산시 해미면 남문2로 143 해미읍성	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B
네. 서울 노원구 방배1동 예당호동길 902 하림아파트 이하 주소 확인 부탁드립니다.	O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I O O O O
- 주소: 서울 서대문구 이화여대7길 41	O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I
44동 867호요.	AD_DETAIL-B AD_DETAIL-I
서울특별시 서초구 강남대로39길 5 서초동두산위브	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B
수원권선SKVIEW 106동 1987호요.	AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I
네, 확인 감사합니다. 회수할 주소가 서울 동대문구 나운3동 롯데4차아파트 이하 주소 말씀 부탁드립니다.	O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B O O O O
오늘은 청주 분평동에 위치한 CAFE 벨롱을 보여드릴게요!	O AD_ADDRESS-B AD_ADDRESS-I O AD_DETAIL-B O O
네 고객님 기다려 주셔서 너무 감사합니다. 회수할 주소는 서울 강서구 응암 1동 738 현대1차아파트 이하 나머지 주소 확인 부탁 드립니다.	O O O O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I O O O O O O
양평군 용문면 다문1리 공릉효성화운트빌요.	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B
114동 101호요.	AD_DETAIL-B AD_DETAIL-I
네. 예. 불편 드려 죄송합니다. 수거할 주소는 배송 받으셨던 경기 포천시 주례2동 27 맞습니까?	O O O O O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I O
네, 확인 감사합니다. 회수할 주소가 경남 김해시 완산구 평화동1가 이하 주소 확인 부탁드립니다.	O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I O O O O
※희방사 : 경북 영주시 풍기읍 수철동 산 1번지, 전화 062-5109-6447	O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I O O
주소지는 더플래티넘아파트 105동 203호로 보내주세요.	O AD_DETAIL-B O O O
666호.	AD_DETAIL-B
회수는 기존에 배송 받으셨던 대전 유성구 만리산로81번길 16 내리신라아파트맞습니까?	O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B
반품 처리 도움 드리도록 하겠습니다. 상품 수거할 주소가 배송 받으셨던 경상남도 창원시 소룡동 1580 맞습니까?	O O O O O O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I O
부산광역시 동래구 명안로 동문굿모닝힐아파트 1638호 입니다.	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I O
네 확인 감사합니다. 배송 받으셨던 서울 특별시 성동구 금호산2길 17 삼익2차 아파트 몇 동 몇 호이신가요?	O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I O O O O
네 상품 수거할 주소가 배송 받으셨던 대전 서구 교동 맞습니까?	O O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O
원미2동 200 1723호입니다.	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I
서울시 완산구 동군산로 벽산블루밍아파트 입니다.	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B O
오산시 의창구 강남동 다음주소가 어떻게되시죠?	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O
청주시 흥덕구 지동동 지동역입니다.	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B
332호.	AD_DETAIL-B
서울특별시 서초구 청두곶길 6-1 1층 겁없는토끼부엌	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I
장소 : 외식명가 (전화 611-4300, 용호3동 84-5)	O O O O O AD_ADDRESS-B AD_ADDRESS-I
광교 상현역 밥집,	AD_ADDRESS-B AD_DETAIL-B O
네 회수는 서울 도봉구 월계로44가길 이하 주소 확인 부탁 드리겠습니다.	O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O O O O
충북 청주시 상당구 산성동	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I
네 역삼래미안아파트 99동 186호요.	O AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I
이천시 서초구 교1동 다음주소가 어떻게되십니까?	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O
중동 1134-2 골드존타워 2층	AD_ADDRESS-B AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I
네, 확인 감사합니다. 배송 받으셨던 주소가 대구 서구 황금1동 965 선우4차아파트 이하 주소 말씀 부탁드립니다.	O O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B O O O O
대영빌딩 99동 2787호요.	AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I
예, 그럼 반품으로 도와드리겠습니다. 주소지는 충남 천안시 동남구 643번지 코오롱동신아파트 동일합니까?	O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B O
함안군 가야읍 북실길요.	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I
오늘 소개할 물건은 연제구 거제동에 위치한	O O O AD_ADDRESS-B AD_ADDRESS-I O
신도림 디큐브시티 안에 있는	AD_ADDRESS-B AD_DETAIL-B O O
네 확인 감사합니다. 상품 수거할 주소 충남 아산시 전원1길 이하 주소 확인 부탁드립니다.	O O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O O O
호반베르디움아파트 552동5143호입니다.	AD_DETAIL-B AD_DETAIL-I
위브아파트 722동3430호입니다	AD_DETAIL-B AD_DETAIL-I
서울특별시 용산구 신흥로3길 2	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I
네. 에이스하이엔드타워7 140동 1917호 확인 감사합니다.	O AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I O O
지번: 회기동 42-21 조선삼겹	O AD_ADDRESS-B AD_ADDRESS-I AD_DETAIL-B
▲ 우리 숙소는 강릉 밸류호텔 ▲	O O O AD_DETAIL-B AD_DETAIL-I O
회수는 배송 받으셨던 주소 전북 익산시 강변로 맞습니까?	O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O
방금 대내안지점 제갈희용에게 전화가 왔는데요.	O AD_DETAIL-B O O O
사3동 올림픽선수촌아파트 2001호예요.	AD_ADDRESS-B AD_DETAIL-B AD_DETAIL-I
네, 주소 확인하겠습니다. 서울시 서대문구 파장동 신천대로 65번길 이하 주소 말씀 부탁드립니다.	O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I O O O O
네 확인해 주셔서 감사합니다. 그러면 지금 회수는 지금 광주 광산구 신길7동 이하 주소 확인 부탁 드리겠습니다.	O O O O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O O O O
